STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-20,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-22,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-24,0.96,",,N",30,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-25,0,",,N",0,",,N",6,",,N",,,,,,,0.4,",,N",,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-26,0,",,N",0,",,N",4,",,N",,,,,,,0.4,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-27,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-28,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-29,0,"T,,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-30,0,"T,,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-01-31,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-01,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-02,0.1,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-03,0.16,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-04,0.63,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-05,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-06,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-07,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-08,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-09,0.13,",,N",0.4,",,N",1,",,N",,,,,,,0.1,",,N",0.1,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-10,0.3,",,N",2,",,N",2,",,N",,,,,,,0.1,",,N",0.1,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-11,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-12,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-13,0.03,",,N",0,"T,I,N",,,,,,,,,,,0.1,",I,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-14,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-15,0,"T,,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-16,1.6,",,N",2.7,",,N",3,",,N",,,,,,,1,",,N",1.6,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-18,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-19,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-20,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-21,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-22,0.14,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-23,0,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-24,0.03,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-25,1.1,",,N",0,",,N",,,,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-26,0,"T,,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-27,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-28,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-02-29,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-01,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-02,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-03,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-04,0.05,",,N",0.5,",,N",1,",,N",,,,,,,0.1,",,N",0.1,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-05,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-06,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-07,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-08,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-09,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-10,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-11,0,"T,,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-12,0,",,N",0,",,N",0,",,N",,,,,,,,,0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-14,0.63,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-15,0.03,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-16,0.02,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-17,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-18,0.05,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-19,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-20,0.16,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-22,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-23,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-24,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-25,0.09,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-26,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-27,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-28,0.48,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-29,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-03-31,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-01,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-02,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-03,0.03,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-04,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-05,0,"T,,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-06,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-07,0.07,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-08,0.28,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-09,0.04,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-10,0.02,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-11,0.04,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-12,0.05,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-14,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-15,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-16,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-17,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-18,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-19,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-20,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-22,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-23,0.66,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-24,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-25,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-26,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-27,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-28,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-29,0.33,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-04-30,0.03,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-01,0.59,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-02,0.08,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-03,0.14,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-04,0.38,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-05,0.86,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-06,0.19,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-07,0.33,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-08,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-09,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-10,0.05,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-11,0.11,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-12,0.15,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-29,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-30,0.08,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-05-31,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-01,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-02,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-03,0.13,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-04,0.11,",,N",,,,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-05,0.02,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-06,0.93,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-07,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-08,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-09,0.05,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-10,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-11,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-12,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-13,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-19,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-20,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-21,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-22,0.96,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-23,0.33,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-24,0.19,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-25,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-26,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-27,0,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-28,0.17,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
US1PAFN0001,"GREENCASTLE 0.3 SSE, PA US",39.7866,-77.7253,184.1,2016-06-29,0.63,",,N",0,",,N",0,",,N",,,,,,,0,",,N",0,",,N",,,,,,,,,,
